chunk_id,file_id,sort_id,content,page,total_page,coordinates,reg_id,reg_date,upd_id,upd_date,label,enumerated,section,subsection,subsubsection,subsubsubsection,is_section_title,footnote_id,table_group_id,content_type
4425,5,703,times the amounts in this table.,32,63,"[321.938, 436.3622842994504, 431.003, 443.7202842994504]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,,text
4426,5,704,NOTE 3-Permitted variations in excess mass for single circular and sketch plates shall be 1 2 ⁄3,32,63,"[60.366, 420.8962842994504, 387.404, 428.2542842994504]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,caption,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,TABLE_10,table
4427,5,705,times the amounts in this table.,32,63,"[390.227, 420.8962842994504, 499.292, 428.2542842994504]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,,text
4428,5,706,"| NOTE 4-The                           | adopted standard density for rolled steel is 7850 kg/m 3 .   |           |                |         |                                         |            |                 |            |                      |            |                                  |         |                        |            |               |             |                  |      |         |            |         |         |         | |||-||-|-||-|||||-|||-|-|||-||-|-|-| | NOTE 5-Where                         | ' ...' appears                                               |           | in this table, | there   | is no requirement. Permitted Variations |            | in Average Mass |            | of Lots A for Masses |            | Widths Given in per Square Metre |         | Millimetres, Expressed |            | in Percentage |             | of the Specified |      |         |            |         |         |         | | Specified                            |                                                              | 1200      | Over           | 1200    | 1500                                    | to         | 1800            | to         | 2100                 | to         | 2400                             | to      | 2700                   | to         | 3000          | to          | 3300             | to   | 3600    | to         |         | and     | 4200    | | Mass, kg/m 2                         |                                                              | and Under | to excl        | 1500,   |                                         | 1800, excl |                 | 2100, excl |                      | 2400, excl | 2700, excl                       |         |                        | 3000, excl |               | 3300, excl  | 3600,            | excl |         | 4200, excl |         |         | Over    | | To 51.02,                            | Over                                                         | Under     | Over           | Under   | Over                                    | Under      | Over            | Under      | Over                 | Under      | Over                             | Under   | Over                   | Under      | Over          | Under       | Over             |      | Under   | Over       | Under   | Over    | Under   | | excl 51.02 to 62.80,                 | 4.0                                                          | 3.0       | 4.5            | 3.0     | 5.0                                     | 3.0        | 5.5             | 3.0        | 6.0                  | 3.0        | 7.5                              | 3.0     | 9.0                    | 3.0        | ...           | ...         | ...              | ...  | 3.0     | ...        | ...     | ...     | ...     | | excl 62.80 to 74.58,                 | 4.0                                                          | 3.0       | 4.5            | 3.0     | 5.0                                     | 3.0        | 5.5             | 3.0        | 6.0                  | 3.0        | 6.5                              | 3.0     | 7.0                    | 3.0        | 8.0           | 3.0         |                  | 9.0  | ...     | ... 11     |         | ...     | ...     | | excl 74.58 to 86.35,                 | 4.0                                                          | 3.0       | 4.0            | 3.0     | 4.5                                     | 3.0        | 5.0             | 3.0        | 5.5                  | 3.0        | 5.5                              | 3.0     | 6.0                    | 3.0        | 7.5           | 3.0         | 8.0              | 3.0  |         |            | 3.0     | ...     | ...     | | excl                                 | 3.5                                                          | 3.0       | 3.5            | 3.0     | 4.0                                     | 3.0        | 4.5             | 3.0        | 5.0                  | 3.0        | 5.0                              | 3.0     | 5.5                    | 3.0        | 6.0           | 3.0         | 7.0              | 3.0  | 9.0     | 3.0        |         | 10      | 3.0     | | 86.35 to 102.0, excl                 | 3.5                                                          | 2.5       | 3.5            | 2.5     | 3.5                                     | 3.0        | 4.0             | 3.0        | 4.5                  | 3.0        | 4.5                              | 3.0     | 5.0                    | 3.0        | 5.5           | 3.0         | 6.0              | 3.0  |         | 8.0        | 3.0     | 9.0     | 3.0     | | 102.0 to 125.6, excl 125.6 to 149.2, | 3.5                                                          | 2.5       | 3.5            | 2.5     | 3.5                                     | 3.0        | 3.5             | 3.0        | 4.0                  | 3.0        | 4.0                              | 3.0     | 4.5                    | 3.0        |               | 5.0 3.0     | 5.5              | 3.0  | 7.0 3.0 |            | 3.0     | 8.0     | 3.0     | | excl 149.2 to 196.2,                 | 3.0                                                          | 2.5       | 3.5            | 2.5     | 3.5                                     | 2.5        | 3.5             | 3.0        | 3.5                  | 3.0        | 3.5                              | 3.0     | 4.0                    | 3.0        | 4.5           | 3.0         |                  | 5.0  |         | 6.5        | 3.0     | 7.0     | 3.0     | | excl                                 | 3.0                                                          | 2.0       | 3.0            | 2.0     | 3.0                                     | 2.0        | 3.0             | 2.0        | 3.5                  | 2.0        | 3.5                              | 2.5     | 3.5                    | 2.5        | 4.0           | 3.0         |                  | 4.5  | 3.0     | 6.0        | 3.0     | 6.5     | 3.0     | | 196.2 to 392.5, excl                 | 2.5                                                          | 2.0       | 3.0            | 2.0     | 3.0                                     | 2.0        | 3.0             | 2.0        | 3.5                  | 2.0        | 3.5                              | 2.0     | 3.5                    | 2.5        | 3.5           |             | 3.0              | 4.0  | 3.0     | 5.5        | 3.0     | 6.0     | 3.0     | | 392.5 to 588.8, excl                 | 2.5                                                          | 2.0       | 3.0            | 2.0     | 3.0                                     | 2.0        | 3.0             | 2.0        | 3.5                  | 2.0        | 3.5                              | 2.0     | 3.5                    | 2.5        |               | 3.5         | 3.0 3.5          | 3.0  | 4.0     | 3.0        |         | 4.5     | 3.0     | | 588.8 to 785.0, excl                 | 2.5                                                          | 1.5       | 2.5            | 1.5     | 2.5                                     | 1.5        | 2.5             | 1.5        | 2.5                  | 2.0        | 2.5                              | 2.0     | 2.5                    | 2.0        | 2.5           | 2.0         | 2.5              |      | 2.0     | 3.0        | 2.0     | 3.5     | 2.0     | | 785.0 to 1178, excl                  | 2.5                                                          | 1.0       | 2.5            | 1.0     | 2.5                                     | 1.0        | 2.5             | 1.0        | 2.5                  | 1.0        | 2.5                              | 1.0     | 2.5                    | 1.0        | 2.5           | 1.0         | 2.5              | 1.0  | 3.0     |            | 1.0     | 3.5     | 1.0     | | 1178 to 1962, excl 1962 to 2355,     | 2.5 2.0                                                      | 1.0 1.0   | 2.5 2.0        | 1.0 1.0 | 2.5 2.5                                 | 1.0 1.0    | 2.5 2.5         | 1.0 1.0    | 2.5 2.5              | 1.0 1.0    | 2.5 2.5                          | 1.0 1.0 | 2.5 2.5                | 1.0 1.0    | 2.5           | 1.0 2.5 1.0 | 2.5 2.5          | 1.0  | 1.0     | 2.5 2.5    | 1.0 1.0 | 3.0 2.5 | 1.0 1.0 |",32,63,"[51.31611633300781, 97.5037841796875, 720.1012573242188, 416.647705078125]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,table,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,TABLE_10,table
4429,5,707,excl,32,63,"[60.598, 89.15628429945036, 73.019, 95.61728429945038]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,list_item,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,,text
4441,5,719,incl,32,63,"[60.598, 72.11428429945033, 71.077, 78.57528429945035]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,,text
4443,5,721,The term 'lot' means all the plates of each tabular width and mass group represented in each shipment.,32,63,"[56.49, 59.3902842994504, 383.324, 65.85128429945041]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,,text
4456,5,734,and Under When Ordered to Mass,32,63,"[533.57, 467.88328429945034, 664.366, 475.26728429945035]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,text,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,,text
4458,5,736,TABLE A1.3 Permitted Variations in Width and Length for Sheared Plates 40 mm and Under in Thickness; Length Only of Universal Mill Plates 65 mm and Under in Thickness,33,63,"[32.324, 705.0360478515624, 551.473, 721.8990478515625]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,caption,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,TABLE_10,table
4459,5,737,"| Specified Dimensions, mm   | Specified Dimensions, mm              | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | Permitted Variations Over Specified Width and Length A for Thicknesses Given in Millimetres and Equivalent Masses Given in Kilograms per Square Metre, mm   | ||-|-|-|-|-|-|-|-|-| | Length                     | Width                                 | To 10.5, excl                                                                                                                                               | To 10.5, excl                                                                                                                                               | 10.5 to 16,                                                                                                                                                 | 10.5 to 16,                                                                                                                                                 | 16 to 25,                                                                                                                                                   | 16 to 25,                                                                                                                                                   | 25 to 50,                                                                                                                                                   | 25 to 50,                                                                                                                                                   | |                            |                                       | To 78.50, excl                                                                                                                                              | To 78.50, excl                                                                                                                                              | 78.50 to 125.6,                                                                                                                                             | 78.50 to 125.6,                                                                                                                                             | excl 125.6 to 196.2,                                                                                                                                        | excl 125.6 to 196.2,                                                                                                                                        | excl 196.2 to 392.5,                                                                                                                                        | excl 196.2 to 392.5,                                                                                                                                        | |                            |                                       | Width                                                                                                                                                       | Length                                                                                                                                                      | Width                                                                                                                                                       | Length                                                                                                                                                      | Width                                                                                                                                                       | Length                                                                                                                                                      | Width                                                                                                                                                       | Length                                                                                                                                                      | | To 3000, excl              | To 1500, excl                         | 10                                                                                                                                                          | 13                                                                                                                                                          | 11                                                                                                                                                          | 16                                                                                                                                                          | 13                                                                                                                                                          | 19                                                                                                                                                          | 16                                                                                                                                                          | 25                                                                                                                                                          | |                            | 1500 to 2100, excl                    | 11                                                                                                                                                          | 16                                                                                                                                                          | 13                                                                                                                                                          | 18                                                                                                                                                          | 16                                                                                                                                                          | 22                                                                                                                                                          | 19                                                                                                                                                          | 25                                                                                                                                                          | |                            | 2100 to 2700, excl                    | 13                                                                                                                                                          | 19                                                                                                                                                          | 16                                                                                                                                                          | 22                                                                                                                                                          | 19                                                                                                                                                          | 25                                                                                                                                                          | 25                                                                                                                                                          | 29                                                                                                                                                          | |                            | 2700 and over                         | 16                                                                                                                                                          | 22                                                                                                                                                          | 19                                                                                                                                                          | 25                                                                                                                                                          | 22                                                                                                                                                          | 29                                                                                                                                                          | 29                                                                                                                                                          | 32                                                                                                                                                          | | 3000 to 6000, excl         | To 1500, excl                         | 10                                                                                                                                                          | 19                                                                                                                                                          | 13                                                                                                                                                          | 22                                                                                                                                                          | 16                                                                                                                                                          | 25                                                                                                                                                          | 19                                                                                                                                                          | 29                                                                                                                                                          | |                            | 1500 to 2100, excl                    | 13                                                                                                                                                          | 19                                                                                                                                                          | 16                                                                                                                                                          | 22                                                                                                                                                          | 19                                                                                                                                                          | 25                                                                                                                                                          | 22                                                                                                                                                          | 32                                                                                                                                                          | |                            | 2100 to 2700, excl                    | 14                                                                                                                                                          | 22                                                                                                                                                          | 18                                                                                                                                                          | 24                                                                                                                                                          | 21                                                                                                                                                          | 29                                                                                                                                                          | 25                                                                                                                                                          | 35                                                                                                                                                          | |                            | 2700 and over                         | 16                                                                                                                                                          | 25                                                                                                                                                          | 19                                                                                                                                                          | 29                                                                                                                                                          | 22                                                                                                                                                          | 32                                                                                                                                                          | 29                                                                                                                                                          | 35                                                                                                                                                          | | 6000 to 9000, excl         | To 1500, excl                         | 10                                                                                                                                                          | 25                                                                                                                                                          | 13                                                                                                                                                          | 29                                                                                                                                                          | 16                                                                                                                                                          | 32                                                                                                                                                          | 19                                                                                                                                                          | 38                                                                                                                                                          | |                            | 1500 to 2100, excl                    | 13                                                                                                                                                          | 25                                                                                                                                                          | 16                                                                                                                                                          | 29                                                                                                                                                          | 19                                                                                                                                                          | 32                                                                                                                                                          | 22                                                                                                                                                          | 38                                                                                                                                                          | |                            | 2100 to 2700, excl                    | 14                                                                                                                                                          | 25                                                                                                                                                          | 18                                                                                                                                                          | 32                                                                                                                                                          | 22                                                                                                                                                          | 35                                                                                                                                                          | 25                                                                                                                                                          | 38                                                                                                                                                          | |                            | 2700 and over                         | 18                                                                                                                                                          | 29                                                                                                                                                          | 22                                                                                                                                                          | 32                                                                                                                                                          | 25                                                                                                                                                          | 35                                                                                                                                                          | 32                                                                                                                                                          | 44                                                                                                                                                          | | 9000 to 12 000, excl       | To 1500, excl                         | 11                                                                                                                                                          | 29                                                                                                                                                          | 13                                                                                                                                                          | 32                                                                                                                                                          | 16                                                                                                                                                          | 35                                                                                                                                                          | 19                                                                                                                                                          | 41                                                                                                                                                          | |                            | 1500 to 2100, excl                    | 13                                                                                                                                                          | 32                                                                                                                                                          | 16                                                                                                                                                          | 35                                                                                                                                                          | 19                                                                                                                                                          | 38                                                                                                                                                          | 22                                                                                                                                                          | 41                                                                                                                                                          | |                            | 2100 to 2700, excl                    | 14                                                                                                                                                          | 32                                                                                                                                                          | 19                                                                                                                                                          | 35                                                                                                                                                          | 22                                                                                                                                                          | 38                                                                                                                                                          | 25                                                                                                                                                          | 48                                                                                                                                                          | |                            | 2700 and over                         | 19                                                                                                                                                          | 35                                                                                                                                                          | 22                                                                                                                                                          | 38                                                                                                                                                          | 25                                                                                                                                                          | 41                                                                                                                                                          | 32                                                                                                                                                          | 48                                                                                                                                                          | | 12 000 to 15 000, excl     | To 1500, excl                         | 11                                                                                                                                                          | 32                                                                                                                                                          | 13                                                                                                                                                          | 38                                                                                                                                                          | 16                                                                                                                                                          | 41                                                                                                                                                          | 19                                                                                                                                                          | 48                                                                                                                                                          | |                            | 1500 to 2100, excl                    | 13                                                                                                                                                          | 35                                                                                                                                                          | 16                                                                                                                                                          | 38                                                                                                                                                          | 19                                                                                                                                                          | 41                                                                                                                                                          | 22                                                                                                                                                          | 48                                                                                                                                                          | |                            | 2100 to 2700, excl                    | 16                                                                                                                                                          | 35                                                                                                                                                          | 19                                                                                                                                                          | 38                                                                                                                                                          | 22                                                                                                                                                          | 41                                                                                                                                                          | 25                                                                                                                                                          | 48                                                                                                                                                          | |                            | 2700 and over                         | 19                                                                                                                                                          | 38                                                                                                                                                          | 22                                                                                                                                                          | 41                                                                                                                                                          | 25                                                                                                                                                          | 44                                                                                                                                                          | 32                                                                                                                                                          | 48                                                                                                                                                          | | 15 000 to 18 000, excl     | To 1500, excl                         | 13                                                                                                                                                          | 44                                                                                                                                                          | 16                                                                                                                                                          | 48                                                                                                                                                          | 19                                                                                                                                                          | 48                                                                                                                                                          | 22                                                                                                                                                          | 57                                                                                                                                                          | |                            | 1500 to 2100, excl                    | 16                                                                                                                                                          | 44                                                                                                                                                          | 19                                                                                                                                                          | 48                                                                                                                                                          | 22                                                                                                                                                          | 48                                                                                                                                                          | 25                                                                                                                                                          | 57                                                                                                                                                          | |                            | 2100 to 2700, excl                    | 16                                                                                                                                                          | 44                                                                                                                                                          | 19                                                                                                                                                          | 48                                                                                                                                                          | 22                                                                                                                                                          | 48                                                                                                                                                          | 29                                                                                                                                                          | 57                                                                                                                                                          | |                            | 2700 and over                         | 22                                                                                                                                                          | 44                                                                                                                                                          | 25                                                                                                                                                          | 51                                                                                                                                                          | 29                                                                                                                                                          | 57                                                                                                                                                          | 32                                                                                                                                                          | 64                                                                                                                                                          | | 18 000 and over            | To 1500, excl                         | 14                                                                                                                                                          | 51                                                                                                                                                          | 19                                                                                                                                                          | 54                                                                                                                                                          | 22                                                                                                                                                          | 57                                                                                                                                                          | 25                                                                                                                                                          | 70                                                                                                                                                          | |                            | 1500 to 2100, excl 2100 to 2700, excl | 19                                                                                                                                                          | 51                                                                                                                                                          | 22                                                                                                                                                          | 54                                                                                                                                                          | 25                                                                                                                                                          | 57                                                                                                                                                          | 29 32                                                                                                                                                       | 70 70                                                                                                                                                       | |                            | 2700 and over                         | 19                                                                                                                                                          | 51                                                                                                                                                          | 22                                                                                                                                                          | 54                                                                                                                                                          | 25                                                                                                                                                          | 57                                                                                                                                                          |                                                                                                                                                             |                                                                                                                                                             | |                            |                                       | 25                                                                                                                                                          | 51                                                                                                                                                          | 29                                                                                                                                                          | 60                                                                                                                                                          | 32                                                                                                                                                          | 64                                                                                                                                                          | 35                                                                                                                                                          | 76                                                                                                                                                          |",33,63,"[30.454771041870117, 353.76885986328125, 554.6883544921875, 702.8482971191406]",system,2025-08-14 01:29:52.225517,system,2025-08-14 01:29:52.225517,table,False,ANNEXES,A1 PERMITTED VARIATIONS IN DIMENSIONS AND MASS IN SI UNITS,A1.1 Tables A1.1-A1.31 inclusive contain permitted variations in dimensions and mass stated in SI Units,,False,,TABLE_10,table
