chunk_id,file_id,sort_id,content,page,total_page,coordinates,reg_id,reg_date,upd_id,upd_date,section,subsection,subsubsection,subsubsubsection,is_section_title,footnote_id,table_group_id,content_type
1085,2,183,"Requirements, including performance and Licensee-specified requirements, set forth in API Spec Q1 and the applicable API product specification(s) and/or standard(s).",14,27,"[[0.1287, 0.2113], [0.8684, 0.2113], [0.8684, 0.2374], [0.1287, 0.2374]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.3 # API-specified requirements,,False,,,text
1086,2,184,NOTE Licensee-specified requirements include those activities necessary to satisfy API-specified requirements.,14,27,"[[0.1292, 0.2501], [0.8292, 0.2501], [0.8292, 0.2641], [0.1292, 0.2641]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.3 # API-specified requirements,,False,,,text
1087,2,185,A.3.4,14,27,"[[0.1297, 0.2761], [0.1718, 0.2761], [0.1718, 0.2875], [0.1297, 0.2875]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.3 # API-specified requirements,,False,,,text
1088,2,186,# design package,14,27,"[[0.1304, 0.2887], [0.2511, 0.2887], [0.2511, 0.3018], [0.1304, 0.3018]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.4 # design package,,True,,,subsubsection
1089,2,187,Records and documents required to provide evidence that the applicable product has been designed in accordance with API Spec Q1 and the requirements of the applicable product specification(s) and/or standard(s).,14,27,"[[0.1309, 0.3013], [0.8682, 0.3013], [0.8682, 0.3401], [0.1309, 0.3401]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.4 # design package,,False,,,text
1090,2,188,A.3.5,14,27,"[[0.1301, 0.3533], [0.1717, 0.3533], [0.1717, 0.3647], [0.1301, 0.3647]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.4 # design package,,False,,,text
1091,2,189,# licensee,14,27,"[[0.131, 0.3666], [0.1956, 0.3666], [0.1956, 0.3781], [0.131, 0.3781]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.5 # licensee,,True,,,subsubsection
1092,2,190,"Organization that has successfully completed the application and audit process, and has been issued a license by API to use the API Monogram Mark.",14,27,"[[0.1301, 0.379], [0.8674, 0.379], [0.8674, 0.4047], [0.1301, 0.4047]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.3 Terms and Definitions,A.3.5 # licensee,,False,,,text
1093,2,191,# A.4 Quality Management System Requirements,14,27,"[[0.1297, 0.4187], [0.5616, 0.4187], [0.5616, 0.436], [0.1297, 0.436]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.4 Quality Management System Requirements,,,False,,,subsection
1094,2,192,"An organization applying the API Monogram to products shall develop, maintain, and operate at all times a quality management system conforming to API Spec Q1.",14,27,"[[0.1297, 0.4472], [0.8679, 0.4472], [0.8679, 0.4742], [0.1297, 0.4742]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.4 Quality Management System Requirements,,,False,,,text
1095,2,193,A.5 Control of the Application and Removal of the API Monogram,14,27,"[[0.1297, 0.4857], [0.7154, 0.4857], [0.7154, 0.5026], [0.1297, 0.5026]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,subsection
1096,2,194,Each licensee shall control the application and removal of the API Monogram in accordance with the following:,14,27,"[[0.1297, 0.514], [0.8676, 0.514], [0.8676, 0.542], [0.1297, 0.542]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1097,2,195,- a) Products that do not conform to API specified requirements shall not bear the API Monogram. ,14,27,"[[0.1299, 0.5529], [0.8141, 0.5529], [0.8141, 0.5675], [0.1299, 0.5675]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1098,2,196,- b) Each licensee shall develop and maintain an API Monogram marking procedure that documents the - marking/monogramming requirements specified by this annex and any applicable API product - specification(s) and/or standard(s). The marking procedure shall: ,14,27,"[[0.1288, 0.5792], [0.8696, 0.5792], [0.8696, 0.6194], [0.1288, 0.6194]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1099,2,197,- 1 ) define the authority responsible for application and removal of the API Monogram and license - number; ,14,27,"[[0.1619, 0.6306], [0.8677, 0.6306], [0.8677, 0.6569], [0.1619, 0.6569]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1100,2,198,- 2) define the method(s) used to apply the Monogram and license number; ,14,27,"[[0.1601, 0.6692], [0.6914, 0.6692], [0.6914, 0.6851], [0.1601, 0.6851]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1101,2,199,- 3) identify the location on the product where the API Monogram and license number are to be - applied; ,14,27,"[[0.1602, 0.6957], [0.8687, 0.6957], [0.8687, 0.7227], [0.1602, 0.7227]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1102,2,200,- 4) require the application of the date of manufacture of the product in conjunction with the use of - the API Monogram and license number; ,14,27,"[[0.1616, 0.7345], [0.8692, 0.7345], [0.8692, 0.7615], [0.1616, 0.7615]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1103,2,201,"- 5) require that the date of manufacture, at a minimum, be two digits representing the month and - two digits representing the year (e.g. 05-12 for May 2012) unless otherwise stipulated in the - applicable API product specification(s) or standard(s); and ",14,27,"[[0.1619, 0.7736], [0.8709, 0.7736], [0.8709, 0.8132], [0.1619, 0.8132]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1104,2,202,- 6) define the application of all other required API product specification(s) and/or standard(s) - marking requirements. ,14,27,"[[0.1609, 0.8245], [0.8689, 0.8245], [0.8689, 0.8524], [0.1609, 0.8524]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1106,2,204,STEEL PLATES PRODUCED BY THERMO-MECHANICALLY CONTROLLEDPROCESSING FOR OFFSHORE STRUCTURES,15,27,"[[0.2147, 0.092], [0.8532, 0.092], [0.8532, 0.1043], [0.2147, 0.1043]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1108,2,206,- c) Only an API licensee shall apply the API Monogram and its designated license number to API - monogrammable products. ,15,27,"[[0.1218, 0.132], [0.865, 0.132], [0.865, 0.1601], [0.1218, 0.1601]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1109,2,207,"- d) The API Monogram and license number, when issued, are site-specific and subsequently the API - Monogram shall only be applied at that site specific licensed facility location. ",15,27,"[[0.123, 0.1716], [0.8627, 0.1716], [0.8627, 0.1991], [0.123, 0.1991]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1110,2,208,- e) The API Monogram may be applied at any time appropriate during the production process but shall - be removed in accordance with the licensee's API Monogram marking procedure if the product is - subsequently found to be out of conformance with any of the requirements of the applicable API - product specification(s) and/or standard(s) and API Monogram Program. ,15,27,"[[0.1234, 0.2107], [0.8661, 0.2107], [0.8661, 0.2633], [0.1234, 0.2633]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.5 Control of the Application and Removal of the API Monogram,,,False,,,text
1112,2,210,A.6 Design Package Requirements,15,27,"[[0.1223, 0.3528], [0.4551, 0.3528], [0.4551, 0.3692], [0.1223, 0.3692]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.6 Design Package Requirements,,,False,,,subsection
1113,2,211,Each licensee and/or applicant for licensing shall maintain a current design package for all of the applicable products that fall under the scope of each Monogram license. The design package information shall provide objective evidence that the product design meets the requirements of the applicable and most current API product specification(s) and/or standard(s). The design package(s) shall be made available during API audits of the facility.,15,27,"[[0.1237, 0.3804], [0.8661, 0.3804], [0.8661, 0.4453], [0.1237, 0.4453]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.6 Design Package Requirements,,,False,,,text
1115,2,213,# A.7 Manufacturing Capability,15,27,"[[0.1229, 0.509], [0.4064, 0.509], [0.4064, 0.5264], [0.1229, 0.5264]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,subsection
1117,2,215,"Facilities with capabilities that are limited to the processes or activities defined below do not meet the manufacturing capability requirements to produce new products, and therefore, shall not be licensed or be the basis for licensing under the API Monogram Program:",15,27,"[[0.1247, 0.6148], [0.8666, 0.6148], [0.8666, 0.6545], [0.1247, 0.6545]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,text
1118,2,216,"- Capabilities that are limited to performing final inspection and testing of the product, except for testing - agencies as Specified in API Spec 14A and/or API Spec 6AV ",15,27,"[[0.1245, 0.666], [0.8663, 0.666], [0.8663, 0.6929], [0.1245, 0.6929]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,text
1119,2,217,"- Buying, selling and/or distributing finished products and materials; ",15,27,"[[0.1266, 0.7053], [0.6177, 0.7053], [0.6177, 0.7193], [0.1266, 0.7193]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,text
1120,2,218,- Design and development activities; ,15,27,"[[0.1253, 0.7315], [0.4039, 0.7315], [0.4039, 0.7449], [0.1253, 0.7449]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,text
1121,2,219,"- Tearing-down and/or re-assembling of products/components; and, ",15,27,"[[0.1269, 0.7575], [0.6195, 0.7575], [0.6195, 0.771], [0.1269, 0.771]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,text
1122,2,220,"- Repairing or remanufacturing of existing, used, worn or damaged products. ",15,27,"[[0.1289, 0.7834], [0.6806, 0.7834], [0.6806, 0.7974], [0.1289, 0.7974]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,text
1123,2,221,"In all instances where requirements for manufacturing or manufacturing facilities are explicitly identified within the API product specification, those requirements shall take precedence over this advisory.",15,27,"[[0.1246, 0.8091], [0.8684, 0.8091], [0.8684, 0.8364], [0.1246, 0.8364]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.7 Manufacturing Capability,,,False,,,text
1127,2,225,# A.8 Product Marking Requirements,16,27,"[[0.1256, 0.1345], [0.4453, 0.1345], [0.4453, 0.1519], [0.1256, 0.1519]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,,,False,,,subsection
1128,2,226,A.8.1 General,16,27,"[[0.1259, 0.1637], [0.2471, 0.1637], [0.2471, 0.1774], [0.1259, 0.1774]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.1 General,,False,,,subsubsection
1129,2,227,These marking requirements shall apply only to those API Licensees wishing to mark applicable products in conjunction with the requirements of the API Monogram Program.,16,27,"[[0.1263, 0.19], [0.8649, 0.19], [0.8649, 0.2174], [0.1263, 0.2174]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.1 General,,False,,,text
1130,2,228,A.8.2 Product Specification Identification,16,27,"[[0.1259, 0.229], [0.4709, 0.229], [0.4709, 0.2447], [0.1259, 0.2447]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.2 Product Specification Identification,,False,,,subsubsection
1132,2,230,A.8.3 Units,16,27,"[[0.126, 0.3342], [0.2246, 0.3342], [0.2246, 0.3481], [0.126, 0.3481]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.3 Units,,False,,,subsubsection
1134,2,232,# A.8.4 Nameplates,16,27,"[[0.1268, 0.4256], [0.2789, 0.4256], [0.2789, 0.4405], [0.1268, 0.4405]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.4 Nameplates,,False,,,subsubsection
1136,2,234,"The API Monogram and license number shall be marked on the nameplate, in addition to the other product marking requirements specified by the applicable product specification and/or standard.",16,27,"[[0.1273, 0.5297], [0.8666, 0.5297], [0.8666, 0.5574], [0.1273, 0.5574]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.4 Nameplates,,False,,,text
1137,2,235,# A.8.5 License Number,16,27,"[[0.1273, 0.5692], [0.3184, 0.5692], [0.3184, 0.5841], [0.1273, 0.5841]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.5 License Number,,False,,,subsubsection
1138,2,236,The API Monogram license number shall not be used unless it is marked in conjunction with the API Monogram. The license number shall be used in close proximity to the API Monogram.,16,27,"[[0.1272, 0.5959], [0.867, 0.5959], [0.867, 0.6228], [0.1272, 0.6228]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.8 Product Marking Requirements,A.8.5 License Number,,False,,,text
1139,2,237,A.9 API Monogram Program: Nonconformance Reporting,16,27,"[[0.1272, 0.6369], [0.6487, 0.6369], [0.6487, 0.6543], [0.1272, 0.6543]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.9 API Monogram Program: Nonconformance Reporting,,,False,,,subsection
1140,2,238,"API solicits information on products that are found to be nonconforming with API specified requirements, as well as field failures (or malfunctions), which are judged to be caused by either specification and/or standard deficiencies or nonconformities against API specified requirements. Customers are requested to report to API all problems with API monogrammed products. A nonconformance may be reported using the API Nonconformance Reporting System available at http://ncr.api.org/ncr.aspx.",16,27,"[[0.1274, 0.6648], [0.8691, 0.6648], [0.8691, 0.7303], [0.1274, 0.7303]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex A (informative),A.9 API Monogram Program: Nonconformance Reporting,,,False,,,text
1142,2,240,Annex B (informative),17,27,"[[0.4322, 0.1325], [0.5599, 0.1325], [0.5599, 0.1708], [0.4322, 0.1708]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),,,,False,,,section
1143,2,241,# Description of Thermo-mechanically Controlled Processing (TMCP),17,27,"[[0.1427, 0.1881], [0.8454, 0.1881], [0.8454, 0.2083], [0.1427, 0.2083]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),,,,False,,,text
1144,2,242,B.1 Introduction,17,27,"[[0.1248, 0.2259], [0.2953, 0.2259], [0.2953, 0.2423], [0.1248, 0.2423]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.1 Introduction,,,False,,,subsection
1145,2,243,"The TMCP has evolved from the controlled rolling processes that have been known and used for a number of years. TMCP produces fine-grained steel by a combination of chemical composition and integrated controls of manufacturing processes from slab reheating to post-rolling cooling, thereby achieving the specified mechanical properties in the required plate thicknesses. TMCP requires accurate control of both steel temperatures and rolling reductions. See bibliographical reference [3] for a discussion of the various TMCP methods in use at that time (1983).",17,27,"[[0.1241, 0.2538], [0.8663, 0.2538], [0.8663, 0.333], [0.1241, 0.333]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.1 Introduction,,,False,,,text
1146,2,244,B.2 Outline of TMCP,17,27,"[[0.1255, 0.3445], [0.3304, 0.3445], [0.3304, 0.3605], [0.1255, 0.3605]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,subsection
1147,2,245,"As shown in Figure B.1, TMCP may incorporate two processes, as follows:",17,27,"[[0.1242, 0.3726], [0.6516, 0.3726], [0.6516, 0.3875], [0.1242, 0.3875]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1148,2,246,"- a) Thermo-mechanical rolling (TMR), in which steels of fine grain size are produced by rolling in the - recrystallization and the non-recrystallization regions of austenite, and sometimes in the dual-phase - temperature region of austenite and ferrite. Generally, a high proportion of the rolling reduction is - performed close to, or below, the temperature at which austenite begins to transform to ferrite during - cooling (AR3), and may involve rolling in the lower portion of the temperature range of the intercritical - duplex phase region. ",17,27,"[[0.1252, 0.3988], [0.8658, 0.3988], [0.8658, 0.4768], [0.1252, 0.4768]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1149,2,247,"- b) Accelerated cooling (ACC), in which steels meeting the specified requirements are produced by - promoting grain refinement and increasing the pearlite and/or bainite volume fraction through - controlled cooling (accelerated cooling and air cooling) immediately after the final controlled rolling - (CR) or TMR operation. ",17,27,"[[0.1248, 0.4888], [0.8673, 0.4888], [0.8673, 0.5417], [0.1248, 0.5417]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1150,2,248,"The selection (from the above) of the method to be used is made by the plate producer depending upon the chemical composition, plate thickness, and required properties.",17,27,"[[0.125, 0.5526], [0.8665, 0.5526], [0.8665, 0.581], [0.125, 0.581]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1151,2,249,| Structure | Temperature | Type of Processing | Type of Processing | | - | - | - | - | | Structure | Temperature | Thermo-Mechanical Control Processes | Conventional Processes | | Structure | Temperature | T M R A C | A R N C R | | Recrystallized (equi-axed) austenite | Normal slab heating temporature Normalizing temperature Arg Ar1 | (1) (2) (4) R R (3) R R R | (5) (6) (7) R R R R | | Nonrecrystallized (elongated) austenite Austenite + ferrite | Normal slab heating temporature Normalizing temperature Arg Ar1 | R R A R | (5) (6) (7) R R R R | | Ferrite + pearlite (ferrite + bainite) | Normal slab heating temporature Normalizing temperature Arg Ar1 | AC ▼ | (5) (6) (7) R R R R | | Note: | Note: | Note: | Note: | ,17,27,"[[0.1243, 0.5916], [0.8153, 0.5916], [0.8153, 0.7401], [0.1243, 0.7401]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1153,2,251,rolling N Normalized,17,27,"[[0.2784, 0.7398], [0.4349, 0.7398], [0.4349, 0.7495], [0.2784, 0.7495]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1154,2,252,AR As rolled 놀이 Reduction,17,27,"[[0.1272, 0.7531], [0.4282, 0.7531], [0.4282, 0.7625], [0.1272, 0.7625]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1155,2,253,cooling,17,27,"[[0.2364, 0.7462], [0.2787, 0.7462], [0.2787, 0.7559], [0.2364, 0.7559]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1156,2,254,THR The process CR Controlled rolling,17,27,"[[0.1263, 0.7392], [0.4652, 0.7392], [0.4652, 0.7565], [0.1263, 0.7565]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1157,2,255,"- (1), (2), and (3) show three different TMR rolling processes. - (4) shows a TMR process followed by an AC process. - (5) shows the conventional AR process. - (6) shows the conventional AR process followed by normalizing (N). - (7) shows a common controlled rolling (CR) process. ",17,27,"[[0.1294, 0.7677], [0.4883, 0.7677], [0.4883, 0.8008], [0.1294, 0.8008]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1158,2,256,NOTE This table is not exhaustive in depicting all TMCP processes and is for general illustration purposes only.,17,27,"[[0.1277, 0.8068], [0.8401, 0.8068], [0.8401, 0.8209], [0.1277, 0.8209]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1159,2,257,Figure B.1-Schematic Diagrams of Conventional and TMCP of Steel Plates,17,27,"[[0.2122, 0.8327], [0.7804, 0.8327], [0.7804, 0.8465], [0.2122, 0.8465]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex B (informative),B.2 Outline of TMCP,,,False,,,text
1162,2,260,Annex C (informative),19,27,"[[0.4299, 0.1338], [0.5568, 0.1338], [0.5568, 0.1703], [0.4299, 0.1703]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),,,,False,,,section
1163,2,261,# Supplementary Requirements,19,27,"[[0.338, 0.1899], [0.6495, 0.1899], [0.6495, 0.2079], [0.338, 0.2079]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),,,,False,,,text
1164,2,262,"By agreement between the purchaser and the material manufacturer, and when specified on the purchase order, the following supplementary requirements (SR) shall apply.",19,27,"[[0.1234, 0.2197], [0.8647, 0.2197], [0.8647, 0.2473], [0.1234, 0.2473]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),,,,False,,,text
1165,2,263,C.1 SR 1-Ultrasonic Examination,19,27,"[[0.1225, 0.2586], [0.4526, 0.2586], [0.4526, 0.275], [0.1225, 0.275]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.1 SR 1-Ultrasonic Examination,,,False,,,subsection
1166,2,264,The following applies to the ultrasonic examination.,19,27,"[[0.1242, 0.2862], [0.4841, 0.2862], [0.4841, 0.302], [0.1242, 0.302]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.1 SR 1-Ultrasonic Examination,,,False,,,text
1168,2,266,SR 1.2: Examination reports shall be furnished for each plate; the areas with more than 50 % loss of back reflection shall be located on the sketch.,19,27,"[[0.1236, 0.3775], [0.8651, 0.3775], [0.8651, 0.4045], [0.1236, 0.4045]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.1 SR 1-Ultrasonic Examination,,,False,,,text
1169,2,267,"SR 1.3: Optionally, and with prior consultation and agreement, Level C inspection may be used.",19,27,"[[0.124, 0.4161], [0.7905, 0.4161], [0.7905, 0.4308], [0.124, 0.4308]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.1 SR 1-Ultrasonic Examination,,,False,,,text
1170,2,268,C.2 SR 2-Notch Toughness Test at Lower Temperature,19,27,"[[0.126, 0.4427], [0.6464, 0.4427], [0.6464, 0.459], [0.126, 0.459]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.2 SR 2-Notch Toughness Test at Lower Temperature,,,False,,,subsection
1171,2,269,Notch toughness shall meet the requirements of Table C.1.,19,27,"[[0.1246, 0.4645], [0.5396, 0.4645], [0.5396, 0.4785], [0.1246, 0.4785]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.2 SR 2-Notch Toughness Test at Lower Temperature,,,False,,,text
1172,2,270,Table C.1-Notch Toughness Requirements at Lower Temperatures for Charpy V-Notch Impact Testing,19,27,"[[0.2379, 0.4899], [0.7487, 0.4899], [0.7487, 0.5167], [0.2379, 0.5167]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.2 SR 2-Notch Toughness Test at Lower Temperature,,,False,,,text
1173,2,271,| Grade | Specimen Size in. (mm) | Minimum Average Energy ft-lb (J) | Minimum Single Value ft-lb (J) | °F (°C) | | - | - | - | - | - | | 50 | 0.394 X 0.394 (10 X 10) | 30 (41) | 25 (34) | -76 (-60) | | 60 | 0.394 X 0.394 (10 x 10) | 35 (48) | 30 (41) | -76 (-60) | | 70 | 0.394 X 0.394 (10 x 10) | 40 (55) | 35 (48) | -76 (-60) | | 80 | 0.394 x 0.394 (10 x 10) | 45 (62) | 40 (55) | -76 (-60) | ,19,27,"[[0.1792, 0.5225], [0.8109, 0.5225], [0.8109, 0.6349], [0.1792, 0.6349]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.2 SR 2-Notch Toughness Test at Lower Temperature,,,False,,,text
1174,2,272,C.3 SR 3-Additional Tension Test,19,27,"[[0.1238, 0.6487], [0.458, 0.6487], [0.458, 0.6648], [0.1238, 0.6648]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.3 SR 3-Additional Tension Test,,,False,,,subsection
1175,2,273,Two tension tests shall be taken from each plate as-rolled by the TMCP process (parent plate). The test specimens shall be taken from a corner of the plate at both ends.,19,27,"[[0.1256, 0.6705], [0.8665, 0.6705], [0.8665, 0.6972], [0.1256, 0.6972]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.3 SR 3-Additional Tension Test,,,False,,,text
1176,2,274,C.4 SR 4-Through-Thickness (Z Direction) Testing,19,27,"[[0.1272, 0.7097], [0.6063, 0.7097], [0.6063, 0.7265], [0.1272, 0.7265]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,subsection
1177,2,275,The following apply to the through-thickness testing.,19,27,"[[0.1266, 0.7309], [0.4902, 0.7309], [0.4902, 0.746], [0.1266, 0.746]]",system,2025-07-14 13:43:36.686056,system,2025-07-14 13:43:36.686056,Annex C (informative),C.4 SR 4-Through-Thickness (Z Direction) Testing,,,False,,,text
