sort_id,title,text,page,coordinates,pruned_edges_row
76,SUPPLEMENTARY REQUIREMENTS,SUPPLEMENTARY REQUIREMENTS,3,"[205.017, 515.9590478515624, 378.735, 524.6830478515625]","[{'subj': 'this specification', 'obj': 'supplementary requirement', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[205.017, 515.9590478515624, 378.735, 524.6830478515625]']}]"
77,SUPPLEMENTARY REQUIREMENTS,"When details of these requirements are not covered herein, they are subject to agreement between the manufacturer and the purchaser.",3,"[88.305, 469.4890478515625, 495.451, 501.0950478515625]","[{'subj': 'case1', 'obj': 'details of these requirements not covered herein', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}, {'subj': 'case1', 'obj': 'agreement between the manufacturer and the purchaser', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}, {'subj': 'case1', 'obj': 'individually specified by the purchaser', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}, {'subj': 'case1', 'obj': 'these supplementary requirements shall apply', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}]"
77,SUPPLEMENTARY REQUIREMENTS,These supplementary requirements shall apply only when individually specified by the purchaser.,3,"[88.305, 469.4890478515625, 495.451, 501.0950478515625]","[{'subj': 'case1', 'obj': 'details of these requirements not covered herein', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}, {'subj': 'case1', 'obj': 'agreement between the manufacturer and the purchaser', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}, {'subj': 'case1', 'obj': 'individually specified by the purchaser', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}, {'subj': 'case1', 'obj': 'these supplementary requirements shall apply', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS', 'pages': [3], 'coordinates_list': ['[88.305, 469.4890478515625, 495.451, 501.0950478515625]']}]"
78,SUPPLEMENTARY REQUIREMENTS -> Scanning,S1. Scanning,3,"[31.431, 438.8790478515625, 88.824, 447.6030478515625]","[{'subj': 'this section', 'obj': 'scanning', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Scanning', 'pages': [3], 'coordinates_list': ['[31.431, 438.8790478515625, 88.824, 447.6030478515625]']}]"
79,SUPPLEMENTARY REQUIREMENTS -> Withdrawn,S6. Withdrawn,3,"[300.837, 438.8840478515625, 368.019, 447.6070478515625]","[{'subj': 'this section', 'obj': 'withdrawn', 'edge': 'has_number', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Withdrawn', 'pages': [3], 'coordinates_list': ['[300.837, 438.8840478515625, 368.019, 447.6070478515625]']}]"
80,SUPPLEMENTARY REQUIREMENTS -> Scanning,"S1.1 Scanning shall be continuous over 100 % of the plate surface along parallel paths, transverse or parallel to the major plate axis, with not less than 10 % overlap between each path.",3,"[31.431, 398.1110478515625, 282.898, 429.9140478515625]","[{'subj': 'scanning', 'obj': '100 % of the plate surface', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Scanning', 'pages': [3], 'coordinates_list': ['[31.431, 398.1110478515625, 282.898, 429.9140478515625]']}, {'subj': 'scanning', 'obj': 'continuous', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Scanning', 'pages': [3], 'coordinates_list': ['[31.431, 398.1110478515625, 282.898, 429.9140478515625]']}, {'subj': 'scanning', 'obj': 'parallel paths', 'edge': 'occurs_before', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Scanning', 'pages': [3], 'coordinates_list': ['[31.431, 398.1110478515625, 282.898, 429.9140478515625]']}, {'subj': 'scanning', 'obj': 'parallel paths transverse to the major plate axis', 'edge': 'has_condition_OR', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Scanning', 'pages': [3], 'coordinates_list': ['[31.431, 398.1110478515625, 282.898, 429.9140478515625]']}, {'subj': 'scanning', 'obj': 'parallel paths parallel to the major plate axis', 'edge': 'has_condition_OR', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Scanning', 'pages': [3], 'coordinates_list': ['[31.431, 398.1110478515625, 282.898, 429.9140478515625]']}, {'subj': 'parallel paths', 'obj': '10 %', 'edge': 'has_minimum_overlap_between_each_path', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Scanning', 'pages': [3], 'coordinates_list': ['[31.431, 398.1110478515625, 282.898, 429.9140478515625]']}]"
81,SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard,S2. Acceptance Standard,3,"[31.431, 374.6580478515625, 141.457, 383.38104785156247]","[{'subj': 'this section', 'obj': 'acceptance standard', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.431, 374.6580478515625, 141.457, 383.38104785156247]']}]"
82,SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard,"S2.1 Any recordable condition listed in Section 6 that ( 1 ) is continuous, ( 2 ) is on the same plane (within 5 % of the plate thickness), and ( 3 ) cannot be encompassed by a 3-in. [75-mm] diameter circle, is unacceptable.",3,"[31.43, 242.39204785156244, 282.907, 365.7950478515625]","[{'subj': 'case1', 'obj': 'recordable condition listed in Section 6 that is continuous', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'recordable condition listed in Section 6 that is on the same plane (within 5% of the plate thickness)', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'recordable condition listed in Section 6 that cannot be encompassed by a 75 mm diameter circle', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'unacceptable', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'two or more recordable conditions', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'on the same plane within 5 % of plate thickness', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'individually encompassed by a 75 mm diameter circle', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'separated from each other by a distance less than the greatest dimension of the smaller indication', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'collectively cannot be encompassed by a 75 mm diameter circle', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}]"
82,SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard,"Two or more recordable conditions (see Section 5), that ( 1 ) are on the same plane (within 5 % of plate thickness), ( 2 ) individually can be encompassed by a 3-in. [75-mm] diameter circle, ( 3 ) are separated from each other by a distance less than the greatest dimension of the smaller indication, and ( 4 ) collectively cannot be encompassed by a 3-in. [75-mm] diameter circle, are unacceptable.",3,"[31.43, 242.39204785156244, 282.907, 365.7950478515625]","[{'subj': 'case1', 'obj': 'recordable condition listed in Section 6 that is continuous', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'recordable condition listed in Section 6 that is on the same plane (within 5% of the plate thickness)', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'recordable condition listed in Section 6 that cannot be encompassed by a 75 mm diameter circle', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'unacceptable', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'two or more recordable conditions', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'on the same plane within 5 % of plate thickness', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'individually encompassed by a 75 mm diameter circle', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'separated from each other by a distance less than the greatest dimension of the smaller indication', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}, {'subj': 'case1', 'obj': 'collectively cannot be encompassed by a 75 mm diameter circle', 'edge': 'has_condition_AND', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard', 'pages': [3], 'coordinates_list': ['[31.43, 242.39204785156244, 282.907, 365.7950478515625]']}]"
83,SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard -> An acceptance level more restrictive than Section 7 or 8 shall be used by agreement between the manufacturer and purchaser,S2.2 An acceptance level more restrictive than Section 7 or 8 shall be used by agreement between the manufacturer and purchaser.,3,"[31.431, 205.98404785156254, 282.884, 237.58904785156255]","[{'subj': 'case1', 'obj': 'agreement between the manufacturer and purchaser', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard -> An acceptance level more restrictive than Section 7 or 8 shall be used by agreement between the manufacturer and purchaser', 'pages': [3], 'coordinates_list': ['[31.431, 205.98404785156254, 282.884, 237.58904785156255]']}, {'subj': 'case1', 'obj': 'acceptance level more restrictive than Section 7 or 8', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Acceptance Standard -> An acceptance level more restrictive than Section 7 or 8 shall be used by agreement between the manufacturer and purchaser', 'pages': [3], 'coordinates_list': ['[31.431, 205.98404785156254, 282.884, 237.58904785156255]']}]"
84,SUPPLEMENTARY REQUIREMENTS -> Procedure,S3. Procedure,3,"[31.431, 182.63104785156247, 93.426, 191.35404785156254]","[{'subj': 'this section', 'obj': 'procedure', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Procedure', 'pages': [3], 'coordinates_list': ['[31.431, 182.63104785156247, 93.426, 191.35404785156254]']}]"
85,SUPPLEMENTARY REQUIREMENTS -> Procedure ,S3.1 The manufacturer shall provide a written procedure in accordance with this specification.,3,"[31.431, 153.6340478515625, 282.889, 173.7640478515625]","[{'subj': 'the manufacturer', 'obj': 'a written procedure', 'edge': 'shall_provide', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Procedure ', 'pages': [3], 'coordinates_list': ['[31.431, 153.6340478515625, 282.889, 173.7640478515625]']}, {'subj': 'a written procedure', 'obj': 'this specification', 'edge': 'required_to_be_qualified_and_certified_in_accordance_with', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Procedure ', 'pages': [3], 'coordinates_list': ['[31.431, 153.6340478515625, 282.889, 173.7640478515625]']}]"
86,SUPPLEMENTARY REQUIREMENTS -> Certification,S4. Certification,3,"[31.431, 130.28104785156256, 103.213, 139.00404785156252]","[{'subj': 'this section', 'obj': 'certification', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Certification', 'pages': [3], 'coordinates_list': ['[31.431, 130.28104785156256, 103.213, 139.00404785156252]']}]"
87,SUPPLEMENTARY REQUIREMENTS -> Certification,S4.1 The manufacturer shall provide a written certification of the ultrasonic test operator's qualifications.,3,"[31.431, 101.28304785156251, 282.899, 121.41404785156249]","[{'subj': 'manufacturer', 'obj': ""written certification of the ultrasonic test operator's qualifications"", 'edge': 'shall_provide', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Certification', 'pages': [3], 'coordinates_list': ['[31.431, 101.28304785156251, 282.899, 121.41404785156249]']}, {'subj': 'written certification', 'obj': ""ultrasonic test operator's qualifications"", 'edge': 'required_to_be_qualified_and_certified_in_accordance_with', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Certification', 'pages': [3], 'coordinates_list': ['[31.431, 101.28304785156251, 282.899, 121.41404785156249]']}]"
88,SUPPLEMENTARY REQUIREMENTS -> Surface Finish,S5. Surface Finish,3,"[31.431, 77.93004785156245, 112.092, 86.65304785156252]","[{'subj': 'this section', 'obj': 'surface finish', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Surface Finish', 'pages': [3], 'coordinates_list': ['[31.431, 77.93004785156245, 112.092, 86.65304785156252]']}]"
89,SUPPLEMENTARY REQUIREMENTS -> Surface Finish -> The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test,S5.1 The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test.,3,"[31.431, 48.932047851562515, 282.882, 69.06304785156249]","[{'subj': 'surface finish of the plate', 'obj': '0.003 mm', 'edge': 'has_maximum_surface_finish', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Surface Finish -> The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test', 'pages': [3], 'coordinates_list': ['[31.431, 48.932047851562515, 282.882, 69.06304785156249]']}, {'subj': 'surface finish of the plate', 'obj': 'AA', 'edge': 'conditioned_by', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Surface Finish -> The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test', 'pages': [3], 'coordinates_list': ['[31.431, 48.932047851562515, 282.882, 69.06304785156249]']}, {'subj': 'AA', 'obj': 'ANSI B 46.1', 'edge': 'defined_as', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Surface Finish -> The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test', 'pages': [3], 'coordinates_list': ['[31.431, 48.932047851562515, 282.882, 69.06304785156249]']}, {'subj': '125 µin.', 'obj': '0.003 mm', 'edge': 'equivalent_to', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Surface Finish -> The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test', 'pages': [3], 'coordinates_list': ['[31.431, 48.932047851562515, 282.882, 69.06304785156249]']}, {'subj': 'case1', 'obj': 'surface finish of the plate ≤ 0.003 mm AA', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Surface Finish -> The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test', 'pages': [3], 'coordinates_list': ['[31.431, 48.932047851562515, 282.882, 69.06304785156249]']}, {'subj': 'case1', 'obj': 'surface finish conditioned prior to test', 'edge': 'has_consequence', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Surface Finish -> The surface finish of the plate shall be conditioned to a maximum 125 µin. [3 µm] AA (see ANSI B 46.1) prior to test', 'pages': [3], 'coordinates_list': ['[31.431, 48.932047851562515, 282.882, 69.06304785156249]']}]"
91,SUPPLEMENTARY REQUIREMENTS -> Withdrawn,S7. Withdrawn,3,"[300.835, 388.8140478515625, 368.016, 397.5380478515625]",[]
90,SUPPLEMENTARY REQUIREMENTS -> Withdrawn,"See Specifications A263, A264, and A265 for equivalent descriptions for clad quality level.",3,"[300.835, 411.8700478515625, 552.295, 432.0020478515625]","[{'subj': 'Specifications A263, A264, and A265', 'obj': 'equivalent descriptions for clad quality level', 'edge': 'covers', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Withdrawn', 'pages': [3], 'coordinates_list': ['[300.835, 411.8700478515625, 552.295, 432.0020478515625]']}]"
93,SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),S8. Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),3,"[300.835, 327.2710478515625, 552.324, 347.4690478515625]","[{'subj': 'Ultrasonic Examination Using Flat Bottom Hole Calibration', 'obj': 'plate thickness ≥ 100 mm', 'edge': 'applies_to', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.835, 327.2710478515625, 552.324, 347.4690478515625]']}, {'subj': 'Ultrasonic Examination Using Flat Bottom Hole Calibration', 'obj': 'flat bottom hole calibration', 'edge': 'includes_component', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.835, 327.2710478515625, 552.324, 347.4690478515625]']}, {'subj': 'plate', 'obj': '100 mm', 'edge': 'has_minimum_thickness', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.835, 327.2710478515625, 552.324, 347.4690478515625]']}]"
94,"SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater) -> Use the following calibration and recording procedures in place of 5.6.2, 5.6.3, and Section 6","S8.1 Use the following calibration and recording procedures in place of 5.6.2, 5.6.3, and Section 6.",3,"[300.835, 300.2580478515625, 552.298, 320.3890478515625]","[{'subj': 'the following calibration and recording procedures', 'obj': '5.6.2, 5.6.3, and Section 6', 'edge': 'replaces', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater) -> Use the following calibration and recording procedures in place of 5.6.2, 5.6.3, and Section 6', 'pages': [3], 'coordinates_list': ['[300.835, 300.2580478515625, 552.298, 320.3890478515625]']}]"
95,SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater) -> The transducer shall be in accordance with 4.2,S8.2 The transducer shall be in accordance with 4.2.,3,"[310.314, 288.7840478515625, 527.252, 297.4400478515625]","[{'subj': 'transducer', 'obj': 'clause 4.2', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater) -> The transducer shall be in accordance with 4.2', 'pages': [3], 'coordinates_list': ['[310.314, 288.7840478515625, 527.252, 297.4400478515625]']}]"
96,SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater),"The reference block shall be of the same nominal thickness (within 75 to 125 % or 1 in. [25 mm] of the examined plate, whichever is less) and shall have acoustical properties",3,"[300.834, 151.08804785156246, 552.308, 285.9650478515625]","[{'subj': 'reference block', 'obj': 'nominal thickness within 75% to 125% of the examined plate', 'edge': 'has_condition_OR', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'reference block', 'obj': 'nominal thickness within 25 mm of the examined plate', 'edge': 'has_condition_OR', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'reference block', 'obj': 'acoustical properties', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': '1 in.', 'obj': '25 mm', 'edge': 'stands_for', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'surface of the reference block', 'obj': 'plate surface to be examined', 'edge': 'no_better_to_the_unaided_eye_than', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'flat bottom hole diameter', 'obj': 'Table S8.1', 'edge': 'required_to_be_qualified_and_certified_in_accordance_with', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'case1', 'obj': 'holes can be located without interfering with the use of the plate', 'edge': 'has_condition', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'case1', 'obj': 'holes drilled in the plate to be examined', 'edge': 'has_consequence_OR', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'case1', 'obj': 'holes drilled in a prolongation of the plate to be examined', 'edge': 'has_consequence_OR', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'case1', 'obj': 'holes drilled in a reference block of the same nominal composition, and thermal treatment as the plate to be examined', 'edge': 'has_consequence_OR', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'reference block of the same nominal composition, and thermal treatment as the plate to be examined', 'obj': 'plate to be examined', 'edge': 'has_same_nominal_composition_and_thermal_treatment_as', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'T /4, T /2, and 3 T /4 deep flat bottom holes', 'obj': 'equipment calibration', 'edge': 'used_for', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}, {'subj': 'T /4, T /2, and 3 T /4 deep flat bottom holes', 'obj': 'reference reflector', 'edge': 'classified_as', 'title': 'SUPPLEMENTARY REQUIREMENTS -> Ultrasonic Examination Using Flat Bottom Hole Calibration (for Plates 4 in. [100 mm] Thick and Greater)', 'pages': [3], 'coordinates_list': ['[300.834, 151.08804785156246, 552.308, 285.9650478515625]']}]"
